path,relative_path,file_name,file_size_bytes,width,height,mode,corrupted,error,category,split,defect_type,sample_id,is_mask,kind,label,anomaly_group
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\316.png,breakfast_box/train/good/316.png,316.png,2519226,1600,1280,RGB,False,,breakfast_box,train,good,316,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\317.png,breakfast_box/train/good/317.png,317.png,2528763,1600,1280,RGB,False,,breakfast_box,train,good,317,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\318.png,breakfast_box/train/good/318.png,318.png,2538349,1600,1280,RGB,False,,breakfast_box,train,good,318,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\319.png,breakfast_box/train/good/319.png,319.png,2531074,1600,1280,RGB,False,,breakfast_box,train,good,319,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\320.png,breakfast_box/train/good/320.png,320.png,2484671,1600,1280,RGB,False,,breakfast_box,train,good,320,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\321.png,breakfast_box/train/good/321.png,321.png,2529008,1600,1280,RGB,False,,breakfast_box,train,good,321,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\322.png,breakfast_box/train/good/322.png,322.png,2523600,1600,1280,RGB,False,,breakfast_box,train,good,322,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\323.png,breakfast_box/train/good/323.png,323.png,2516858,1600,1280,RGB,False,,breakfast_box,train,good,323,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\324.png,breakfast_box/train/good/324.png,324.png,2513599,1600,1280,RGB,False,,breakfast_box,train,good,324,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\325.png,breakfast_box/train/good/325.png,325.png,2510307,1600,1280,RGB,False,,breakfast_box,train,good,325,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\326.png,breakfast_box/train/good/326.png,326.png,2539602,1600,1280,RGB,False,,breakfast_box,train,good,326,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\327.png,breakfast_box/train/good/327.png,327.png,2534102,1600,1280,RGB,False,,breakfast_box,train,good,327,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\328.png,breakfast_box/train/good/328.png,328.png,2548064,1600,1280,RGB,False,,breakfast_box,train,good,328,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\329.png,breakfast_box/train/good/329.png,329.png,2515581,1600,1280,RGB,False,,breakfast_box,train,good,329,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\330.png,breakfast_box/train/good/330.png,330.png,2544028,1600,1280,RGB,False,,breakfast_box,train,good,330,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\331.png,breakfast_box/train/good/331.png,331.png,2496303,1600,1280,RGB,False,,breakfast_box,train,good,331,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\332.png,breakfast_box/train/good/332.png,332.png,2529275,1600,1280,RGB,False,,breakfast_box,train,good,332,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\333.png,breakfast_box/train/good/333.png,333.png,2500478,1600,1280,RGB,False,,breakfast_box,train,good,333,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\334.png,breakfast_box/train/good/334.png,334.png,2491798,1600,1280,RGB,False,,breakfast_box,train,good,334,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\335.png,breakfast_box/train/good/335.png,335.png,2511702,1600,1280,RGB,False,,breakfast_box,train,good,335,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\336.png,breakfast_box/train/good/336.png,336.png,2562831,1600,1280,RGB,False,,breakfast_box,train,good,336,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\337.png,breakfast_box/train/good/337.png,337.png,2519385,1600,1280,RGB,False,,breakfast_box,train,good,337,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\338.png,breakfast_box/train/good/338.png,338.png,2514315,1600,1280,RGB,False,,breakfast_box,train,good,338,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\339.png,breakfast_box/train/good/339.png,339.png,2541635,1600,1280,RGB,False,,breakfast_box,train,good,339,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\340.png,breakfast_box/train/good/340.png,340.png,2559782,1600,1280,RGB,False,,breakfast_box,train,good,340,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\341.png,breakfast_box/train/good/341.png,341.png,2492290,1600,1280,RGB,False,,breakfast_box,train,good,341,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\342.png,breakfast_box/train/good/342.png,342.png,2502599,1600,1280,RGB,False,,breakfast_box,train,good,342,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\343.png,breakfast_box/train/good/343.png,343.png,2527444,1600,1280,RGB,False,,breakfast_box,train,good,343,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\344.png,breakfast_box/train/good/344.png,344.png,2505130,1600,1280,RGB,False,,breakfast_box,train,good,344,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\345.png,breakfast_box/train/good/345.png,345.png,2470812,1600,1280,RGB,False,,breakfast_box,train,good,345,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\346.png,breakfast_box/train/good/346.png,346.png,2519057,1600,1280,RGB,False,,breakfast_box,train,good,346,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\347.png,breakfast_box/train/good/347.png,347.png,2503946,1600,1280,RGB,False,,breakfast_box,train,good,347,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\348.png,breakfast_box/train/good/348.png,348.png,2544281,1600,1280,RGB,False,,breakfast_box,train,good,348,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\349.png,breakfast_box/train/good/349.png,349.png,2508752,1600,1280,RGB,False,,breakfast_box,train,good,349,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\train\good\350.png,breakfast_box/train/good/350.png,350.png,2522574,1600,1280,RGB,False,,breakfast_box,train,good,350,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\000.png,breakfast_box/validation/good/000.png,000.png,2517329,1600,1280,RGB,False,,breakfast_box,validation,good,000,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\001.png,breakfast_box/validation/good/001.png,001.png,2537170,1600,1280,RGB,False,,breakfast_box,validation,good,001,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\002.png,breakfast_box/validation/good/002.png,002.png,2549965,1600,1280,RGB,False,,breakfast_box,validation,good,002,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\003.png,breakfast_box/validation/good/003.png,003.png,2522378,1600,1280,RGB,False,,breakfast_box,validation,good,003,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\004.png,breakfast_box/validation/good/004.png,004.png,2523270,1600,1280,RGB,False,,breakfast_box,validation,good,004,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\005.png,breakfast_box/validation/good/005.png,005.png,2534654,1600,1280,RGB,False,,breakfast_box,validation,good,005,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\006.png,breakfast_box/validation/good/006.png,006.png,2531135,1600,1280,RGB,False,,breakfast_box,validation,good,006,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\007.png,breakfast_box/validation/good/007.png,007.png,2583592,1600,1280,RGB,False,,breakfast_box,validation,good,007,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\008.png,breakfast_box/validation/good/008.png,008.png,2511384,1600,1280,RGB,False,,breakfast_box,validation,good,008,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\009.png,breakfast_box/validation/good/009.png,009.png,2517811,1600,1280,RGB,False,,breakfast_box,validation,good,009,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\010.png,breakfast_box/validation/good/010.png,010.png,2542118,1600,1280,RGB,False,,breakfast_box,validation,good,010,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\011.png,breakfast_box/validation/good/011.png,011.png,2524751,1600,1280,RGB,False,,breakfast_box,validation,good,011,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\012.png,breakfast_box/validation/good/012.png,012.png,2541820,1600,1280,RGB,False,,breakfast_box,validation,good,012,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\013.png,breakfast_box/validation/good/013.png,013.png,2539250,1600,1280,RGB,False,,breakfast_box,validation,good,013,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\014.png,breakfast_box/validation/good/014.png,014.png,2530513,1600,1280,RGB,False,,breakfast_box,validation,good,014,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\015.png,breakfast_box/validation/good/015.png,015.png,2541133,1600,1280,RGB,False,,breakfast_box,validation,good,015,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\016.png,breakfast_box/validation/good/016.png,016.png,2498887,1600,1280,RGB,False,,breakfast_box,validation,good,016,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\017.png,breakfast_box/validation/good/017.png,017.png,2555647,1600,1280,RGB,False,,breakfast_box,validation,good,017,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\018.png,breakfast_box/validation/good/018.png,018.png,2529397,1600,1280,RGB,False,,breakfast_box,validation,good,018,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\019.png,breakfast_box/validation/good/019.png,019.png,2531284,1600,1280,RGB,False,,breakfast_box,validation,good,019,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\020.png,breakfast_box/validation/good/020.png,020.png,2507964,1600,1280,RGB,False,,breakfast_box,validation,good,020,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\021.png,breakfast_box/validation/good/021.png,021.png,2526462,1600,1280,RGB,False,,breakfast_box,validation,good,021,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\022.png,breakfast_box/validation/good/022.png,022.png,2543190,1600,1280,RGB,False,,breakfast_box,validation,good,022,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\023.png,breakfast_box/validation/good/023.png,023.png,2538735,1600,1280,RGB,False,,breakfast_box,validation,good,023,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\024.png,breakfast_box/validation/good/024.png,024.png,2555891,1600,1280,RGB,False,,breakfast_box,validation,good,024,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\025.png,breakfast_box/validation/good/025.png,025.png,2548245,1600,1280,RGB,False,,breakfast_box,validation,good,025,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\026.png,breakfast_box/validation/good/026.png,026.png,2517682,1600,1280,RGB,False,,breakfast_box,validation,good,026,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\027.png,breakfast_box/validation/good/027.png,027.png,2520018,1600,1280,RGB,False,,breakfast_box,validation,good,027,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\028.png,breakfast_box/validation/good/028.png,028.png,2499781,1600,1280,RGB,False,,breakfast_box,validation,good,028,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\029.png,breakfast_box/validation/good/029.png,029.png,2510356,1600,1280,RGB,False,,breakfast_box,validation,good,029,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\030.png,breakfast_box/validation/good/030.png,030.png,2525828,1600,1280,RGB,False,,breakfast_box,validation,good,030,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\031.png,breakfast_box/validation/good/031.png,031.png,2522580,1600,1280,RGB,False,,breakfast_box,validation,good,031,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\032.png,breakfast_box/validation/good/032.png,032.png,2541521,1600,1280,RGB,False,,breakfast_box,validation,good,032,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\033.png,breakfast_box/validation/good/033.png,033.png,2515676,1600,1280,RGB,False,,breakfast_box,validation,good,033,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\034.png,breakfast_box/validation/good/034.png,034.png,2544997,1600,1280,RGB,False,,breakfast_box,validation,good,034,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\035.png,breakfast_box/validation/good/035.png,035.png,2517536,1600,1280,RGB,False,,breakfast_box,validation,good,035,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\036.png,breakfast_box/validation/good/036.png,036.png,2494476,1600,1280,RGB,False,,breakfast_box,validation,good,036,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\037.png,breakfast_box/validation/good/037.png,037.png,2503768,1600,1280,RGB,False,,breakfast_box,validation,good,037,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\038.png,breakfast_box/validation/good/038.png,038.png,2544207,1600,1280,RGB,False,,breakfast_box,validation,good,038,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\039.png,breakfast_box/validation/good/039.png,039.png,2538787,1600,1280,RGB,False,,breakfast_box,validation,good,039,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\040.png,breakfast_box/validation/good/040.png,040.png,2526120,1600,1280,RGB,False,,breakfast_box,validation,good,040,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\041.png,breakfast_box/validation/good/041.png,041.png,2521813,1600,1280,RGB,False,,breakfast_box,validation,good,041,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\042.png,breakfast_box/validation/good/042.png,042.png,2519475,1600,1280,RGB,False,,breakfast_box,validation,good,042,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\043.png,breakfast_box/validation/good/043.png,043.png,2507927,1600,1280,RGB,False,,breakfast_box,validation,good,043,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\044.png,breakfast_box/validation/good/044.png,044.png,2551242,1600,1280,RGB,False,,breakfast_box,validation,good,044,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\045.png,breakfast_box/validation/good/045.png,045.png,2552702,1600,1280,RGB,False,,breakfast_box,validation,good,045,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\046.png,breakfast_box/validation/good/046.png,046.png,2519177,1600,1280,RGB,False,,breakfast_box,validation,good,046,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\047.png,breakfast_box/validation/good/047.png,047.png,2546314,1600,1280,RGB,False,,breakfast_box,validation,good,047,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\048.png,breakfast_box/validation/good/048.png,048.png,2507028,1600,1280,RGB,False,,breakfast_box,validation,good,048,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\049.png,breakfast_box/validation/good/049.png,049.png,2536096,1600,1280,RGB,False,,breakfast_box,validation,good,049,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\050.png,breakfast_box/validation/good/050.png,050.png,2525565,1600,1280,RGB,False,,breakfast_box,validation,good,050,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\051.png,breakfast_box/validation/good/051.png,051.png,2514775,1600,1280,RGB,False,,breakfast_box,validation,good,051,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\052.png,breakfast_box/validation/good/052.png,052.png,2531054,1600,1280,RGB,False,,breakfast_box,validation,good,052,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\053.png,breakfast_box/validation/good/053.png,053.png,2549905,1600,1280,RGB,False,,breakfast_box,validation,good,053,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\054.png,breakfast_box/validation/good/054.png,054.png,2514016,1600,1280,RGB,False,,breakfast_box,validation,good,054,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\055.png,breakfast_box/validation/good/055.png,055.png,2518438,1600,1280,RGB,False,,breakfast_box,validation,good,055,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\056.png,breakfast_box/validation/good/056.png,056.png,2537621,1600,1280,RGB,False,,breakfast_box,validation,good,056,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\057.png,breakfast_box/validation/good/057.png,057.png,2500108,1600,1280,RGB,False,,breakfast_box,validation,good,057,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\058.png,breakfast_box/validation/good/058.png,058.png,2520946,1600,1280,RGB,False,,breakfast_box,validation,good,058,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\059.png,breakfast_box/validation/good/059.png,059.png,2561726,1600,1280,RGB,False,,breakfast_box,validation,good,059,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\060.png,breakfast_box/validation/good/060.png,060.png,2550099,1600,1280,RGB,False,,breakfast_box,validation,good,060,False,product,0,good
D:\Anal Project Codex\Phase 1\breakfast_box\validation\good\061.png,breakfast_box/validation/good/061.png,061.png,2556779,1600,1280,RGB,False,,breakfast_box,validation,good,061,False,product,0,good
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\000\000.png,juice_bottle/ground_truth/logical_anomalies/000/000.png,000.png,2006,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,000,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\000\001.png,juice_bottle/ground_truth/logical_anomalies/000/001.png,001.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,000,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\001\000.png,juice_bottle/ground_truth/logical_anomalies/001/000.png,000.png,2001,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,001,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\001\001.png,juice_bottle/ground_truth/logical_anomalies/001/001.png,001.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,001,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\002\000.png,juice_bottle/ground_truth/logical_anomalies/002/000.png,000.png,2003,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,002,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\002\001.png,juice_bottle/ground_truth/logical_anomalies/002/001.png,001.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,002,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\003\000.png,juice_bottle/ground_truth/logical_anomalies/003/000.png,000.png,2000,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,003,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\003\001.png,juice_bottle/ground_truth/logical_anomalies/003/001.png,001.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,003,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\004\000.png,juice_bottle/ground_truth/logical_anomalies/004/000.png,000.png,2006,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,004,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\004\001.png,juice_bottle/ground_truth/logical_anomalies/004/001.png,001.png,1838,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,004,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\005\000.png,juice_bottle/ground_truth/logical_anomalies/005/000.png,000.png,2004,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,005,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\005\001.png,juice_bottle/ground_truth/logical_anomalies/005/001.png,001.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,005,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\006\000.png,juice_bottle/ground_truth/logical_anomalies/006/000.png,000.png,2002,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,006,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\006\001.png,juice_bottle/ground_truth/logical_anomalies/006/001.png,001.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,006,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\007\000.png,juice_bottle/ground_truth/logical_anomalies/007/000.png,000.png,2004,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,007,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\007\001.png,juice_bottle/ground_truth/logical_anomalies/007/001.png,001.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,007,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\008\000.png,juice_bottle/ground_truth/logical_anomalies/008/000.png,000.png,2005,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,008,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\008\001.png,juice_bottle/ground_truth/logical_anomalies/008/001.png,001.png,1838,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,008,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\009\000.png,juice_bottle/ground_truth/logical_anomalies/009/000.png,000.png,2006,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,009,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\009\001.png,juice_bottle/ground_truth/logical_anomalies/009/001.png,001.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,009,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\010\000.png,juice_bottle/ground_truth/logical_anomalies/010/000.png,000.png,2006,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,010,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\010\001.png,juice_bottle/ground_truth/logical_anomalies/010/001.png,001.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,010,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\011\000.png,juice_bottle/ground_truth/logical_anomalies/011/000.png,000.png,2005,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,011,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\011\001.png,juice_bottle/ground_truth/logical_anomalies/011/001.png,001.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,011,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\012\000.png,juice_bottle/ground_truth/logical_anomalies/012/000.png,000.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,012,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\013\000.png,juice_bottle/ground_truth/logical_anomalies/013/000.png,000.png,1838,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,013,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\014\000.png,juice_bottle/ground_truth/logical_anomalies/014/000.png,000.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,014,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\015\000.png,juice_bottle/ground_truth/logical_anomalies/015/000.png,000.png,1839,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,015,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\016\000.png,juice_bottle/ground_truth/logical_anomalies/016/000.png,000.png,1839,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,016,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\017\000.png,juice_bottle/ground_truth/logical_anomalies/017/000.png,000.png,1839,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,017,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\018\000.png,juice_bottle/ground_truth/logical_anomalies/018/000.png,000.png,1838,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,018,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\019\000.png,juice_bottle/ground_truth/logical_anomalies/019/000.png,000.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,019,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\020\000.png,juice_bottle/ground_truth/logical_anomalies/020/000.png,000.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,020,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\021\000.png,juice_bottle/ground_truth/logical_anomalies/021/000.png,000.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,021,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\022\000.png,juice_bottle/ground_truth/logical_anomalies/022/000.png,000.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,022,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\023\000.png,juice_bottle/ground_truth/logical_anomalies/023/000.png,000.png,1840,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,023,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\024\000.png,juice_bottle/ground_truth/logical_anomalies/024/000.png,000.png,4440,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,024,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\025\000.png,juice_bottle/ground_truth/logical_anomalies/025/000.png,000.png,4502,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,025,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\juice_bottle\ground_truth\logical_anomalies\026\000.png,juice_bottle/ground_truth/logical_anomalies/026/000.png,000.png,4465,800,1600,L,False,,juice_bottle,ground_truth,logical_anomalies,026,True,mask,1,logical_anomalies
